Biceps_X,Biceps_Y,Biceps_Z
56.69,-19.06,161.06
-26.69,-20.44,164.75
8.94,-30.87,182.56
49.0,20.37,171.56
-62.19,0.44,124.37
49.69,-1.94,95.87
-2.44,-18.31,103.94
-47.19,-17.56,133.44
-11.13,-21.44,171.25
4.81,-27.94,166.56
76.44,3.56,121.5
-0.5,-24.44,184.25
2.38,-20.12,116.31
5.44,-13.44,95.25
-33.25,-15.44,144.25
81.0,13.94,158.13
43.06,1.5,191.63
-16.06,12.5,88.12
-36.19,-1.63,101.69
15.38,-27.5,154.94
1.75,-22.62,125.69
-23.31,-26.87,154.0
-22.69,13.69,85.44
-20.31,8.31,92.31
27.5,-2.13,91.12
-0.88,-15.06,176.44
-40.06,-15.25,145.5
9.25,-31.87,192.44
36.81,1.0,92.12
4.19,-20.12,142.38
81.0,-15.81,153.69
4.0,-29.69,170.31
-31.94,24.37,99.19
10.56,-32.5,190.75
8.88,-27.81,185.5
10.94,-31.56,198.88
5.5,-27.19,184.06
-67.12,-0.44,120.19
-24.19,9.94,88.94
3.13,-23.56,123.87
1.94,-24.69,164.19
2.69,-24.75,159.19
8.44,-26.94,186.19
6.38,-28.25,189.69
3.81,-29.37,157.94
-60.5,-4.5,121.31
6.19,-29.37,176.94
-10.75,-26.62,168.81
4.44,-20.44,134.06
4.44,-25.62,184.75
-13.69,10.13,90.37
-21.37,-29.81,148.63
19.81,-34.31,160.25
10.38,-13.0,180.19
67.56,13.06,171.75
-60.94,-5.69,128.0
-60.88,-6.19,125.62
3.06,-9.0,92.87
-55.13,-7.81,125.87
-17.81,14.13,92.5
81.69,-15.13,158.06
93.25,-9.69,144.25
10.81,-28.31,197.19
-44.88,-18.44,141.25
-44.31,-18.62,139.69
6.5,-25.87,186.75
67.19,4.25,106.62
12.75,-16.69,179.31
-0.94,-24.5,168.0
3.63,-17.19,104.87
-32.69,-27.69,147.13
-46.38,-7.25,135.06
2.31,-13.81,101.25
-0.88,-14.56,86.44
0.88,-19.12,150.75
67.0,-3.0,103.69
3.31,-26.69,167.56
80.87,9.06,132.31
68.62,-19.25,155.13
84.87,-19.19,143.25
68.37,-15.0,154.88
2.81,-12.81,92.37
69.31,3.69,123.19
2.0,-13.69,92.25
56.44,-28.62,172.0
0.88,-21.81,118.12
64.5,-17.06,157.5
2.94,-23.0,119.62
3.06,-14.19,91.31
74.75,11.94,143.0
-3.06,-32.31,153.38
-29.44,-18.19,152.44
-18.69,-20.87,156.44
1.88,-23.87,167.75
-58.75,-9.69,123.0
62.25,-19.81,156.69
56.31,-21.0,165.69
-49.81,-18.25,138.63
46.94,4.69,189.06
53.5,8.0,178.44
21.81,-3.19,182.75
-67.0,-0.31,114.37
-40.88,3.38,105.12
-37.19,-16.12,149.13
-1.12,1.63,81.31
-34.81,-14.75,143.56
88.94,-8.88,147.31
-27.12,6.63,91.31
0.56,-24.06,118.31
72.37,1.0,112.75
-47.31,-19.37,138.25
3.56,-26.0,177.44
33.56,-4.81,94.44
2.94,-10.0,91.5
40.06,-28.06,159.94
-17.87,-26.12,152.25
61.0,-14.75,158.38
-49.63,-12.56,139.81
12.81,-30.44,193.75
4.75,-27.25,182.0
-64.19,-2.94,123.5
9.75,-26.69,198.06
83.87,-19.31,143.13
-27.37,-20.44,163.44
-18.56,-27.94,149.38
5.94,3.13,84.37
-43.38,2.56,102.06
80.75,13.06,144.94
-49.75,6.0,115.81
8.75,-18.5,168.0
9.5,-33.0,189.75
2.06,-23.56,149.69
4.88,-11.44,93.37
50.06,11.19,176.88
65.06,-0.88,108.81
-30.5,-17.31,145.06
4.81,-21.31,138.94
2.69,-25.87,144.38
7.5,-31.31,175.56
15.69,-28.5,160.25
4.56,-30.69,175.06
-43.88,-10.19,123.12
-17.62,-28.12,149.63
5.44,-24.56,149.25
5.31,6.25,87.25
49.38,-24.56,168.25
6.81,-13.44,90.94
5.88,-23.81,171.44
-26.87,-29.12,153.75
-40.94,-15.69,130.88
2.19,-25.56,138.75
-19.19,-24.19,171.31
-49.31,9.31,111.75
59.38,-15.38,156.75
-48.69,-5.31,121.44
3.06,-24.62,161.0
-67.0,-0.19,114.37
2.88,-17.81,101.12
3.0,-27.56,152.88
42.0,-24.62,159.44
56.44,-19.31,155.94
-22.37,-33.19,154.69
-30.94,-20.44,151.5
21.87,-1.31,91.19
-25.44,-25.5,152.25
79.94,5.5,137.06
9.19,-28.19,193.69
72.87,6.56,114.62
26.25,-30.5,159.38
28.44,2.13,89.94
-60.88,-9.06,128.75
11.69,-30.87,187.0
73.5,-18.69,158.25
24.12,-2.25,87.56
-12.25,-31.87,153.88
1.75,-21.12,158.19
-1.75,-19.81,142.0
79.5,9.56,157.44
65.19,-2.31,104.31
-38.19,-18.0,148.0
0.12,-16.0,128.31
-46.5,-4.13,118.81
50.81,-23.69,159.63
74.37,-18.19,160.06
2.0,-24.06,122.69
-33.75,12.5,102.31
-11.75,-31.37,150.0
7.69,-30.75,163.88
69.37,18.06,173.94
-42.25,-18.5,142.69
-3.75,-33.25,159.94
6.56,-30.44,164.06
5.94,4.25,84.25
-0.37,-9.56,87.06
3.88,-16.56,106.19
-12.75,-27.5,171.19
43.94,6.38,186.81
2.5,-22.25,147.5
1.37,-22.56,144.63
70.69,-18.94,163.0
12.63,-35.31,199.19
12.13,-15.94,180.19
59.44,0.0,107.69
25.5,2.63,89.19
-60.63,-7.31,124.0
1.94,-12.25,88.5
-28.06,13.19,94.87
2.38,-22.44,153.38
9.56,-30.69,193.75
35.63,-23.81,159.19
-24.75,-32.31,153.63
9.31,-32.25,192.75
66.94,2.13,116.87
-40.88,-23.69,153.75
9.88,-28.25,195.5
51.88,-21.94,157.75
4.56,-26.62,159.44
11.5,-31.31,191.0
76.44,-15.0,151.5
20.87,-1.63,86.31
-26.81,-28.56,158.13
82.87,-16.12,153.94
79.81,14.06,132.88
16.37,-4.56,180.5
48.25,-19.5,155.06
-0.12,-22.94,121.37
4.44,-25.44,180.31
3.88,-25.12,177.88
73.69,6.81,117.62
-0.63,-22.69,112.69
-13.19,-19.87,149.75
5.38,-30.62,171.13
1.63,-17.12,119.0
-0.88,-14.63,90.62
1.25,-24.06,154.94
4.56,-13.0,92.12
55.56,13.56,174.56
79.81,6.19,136.38
-35.25,9.75,98.87
37.19,-2.44,83.87
-1.56,-15.63,97.37
-27.0,-28.81,149.63
76.75,-0.88,113.75
35.0,0.37,192.56
70.37,16.31,160.19
-31.0,8.63,94.25
0.37,-19.87,118.62
2.44,-28.12,156.0
77.5,8.75,159.56
3.25,-9.94,108.06
2.5,-23.19,175.75
35.63,5.88,186.5
-63.75,-4.13,117.56
42.75,-24.37,159.31
-45.81,-3.63,121.31
4.81,-15.25,102.75
4.25,-22.62,138.19
-1.19,-33.06,157.63
6.81,-27.06,139.69
92.06,-9.5,147.94
69.44,-19.25,163.38
81.75,8.56,133.94
-44.0,2.38,110.87
6.81,-30.87,197.31
-19.69,24.69,95.19
3.0,-24.56,140.94
10.38,-28.5,155.0
12.94,-12.94,172.25
-16.31,-33.88,170.69
8.38,-26.5,157.81
46.5,11.31,181.19
85.81,-9.38,152.31
-49.5,-17.37,141.69
17.81,-11.63,166.44
-43.94,-12.06,122.69
-52.44,-11.38,130.94
65.31,-16.0,155.13
-23.31,-27.25,148.13
6.94,-30.56,158.0
10.38,-32.38,191.81
1.69,-18.25,122.25
77.31,7.38,143.75
-36.63,-26.69,144.0
4.13,-33.44,157.13
5.5,-29.19,155.81
-29.56,-26.56,147.63
10.5,-27.31,195.69
73.87,3.44,115.87
3.69,-18.44,121.75
77.06,11.06,151.06
-8.56,5.13,81.56
39.56,-25.69,160.56
-2.69,-20.75,168.19
-43.44,-14.5,134.88
66.94,16.31,164.13
25.31,-1.69,81.5
2.31,-19.62,114.69
-49.38,-11.44,141.75
-17.44,6.13,88.81
-66.81,-0.37,114.81
16.37,-29.81,160.75
9.5,-30.5,176.06
4.94,-21.06,140.5
-56.88,-11.81,124.75
10.44,-27.81,159.88
77.44,-16.5,160.19
49.19,-23.19,159.94
1.56,-20.75,156.75
2.69,-19.75,104.81
2.13,-18.37,114.75
4.56,-25.5,159.94
23.37,-4.63,86.19
11.94,-35.63,195.75
-58.63,-8.94,126.31
7.38,-29.87,171.0
-0.94,-15.38,103.94
9.75,-27.62,169.19
-25.0,-28.0,159.0
54.56,-3.81,97.37
9.25,-33.88,181.25
-65.62,-2.13,121.06
-34.19,-26.56,151.38
77.44,3.44,127.87
-0.75,-18.44,99.19
-43.31,-22.0,139.63
-27.56,-21.69,159.56
5.81,-29.31,169.69
5.75,-25.31,152.56
39.38,-23.12,162.44
-7.38,-34.81,152.06
4.38,-18.87,123.94
-26.62,-27.44,149.69
-38.44,-19.81,135.38
10.63,-28.12,176.81
14.88,-9.31,180.38
8.88,-30.62,190.44
-65.12,-4.56,119.5
27.56,-28.62,160.5
47.31,2.38,183.31
2.5,-27.69,143.63
77.31,12.25,163.25
32.44,1.56,96.81
0.81,-14.44,97.75
-48.69,-6.19,122.69
-1.0,-16.56,109.5
61.63,-24.56,171.69
8.13,-31.81,159.75
25.75,-3.25,88.56
-43.69,-21.37,141.5
4.0,-19.12,112.62
1.19,-17.75,106.25
0.88,-18.94,119.0
81.25,3.94,134.0
-42.56,5.94,103.37
-0.37,-22.87,114.25
-46.13,-16.75,140.19
69.37,-4.0,108.25
50.44,8.31,173.13
-6.38,-26.75,152.44
9.5,-32.63,174.44
0.0,-14.94,123.31
56.0,-19.25,159.19
11.56,-30.87,185.75
14.88,-4.88,91.81
-58.13,-1.0,126.81
52.75,11.13,185.44
51.31,-22.06,157.94
20.25,-28.31,160.69
13.25,-31.25,200.31
-52.0,-12.94,136.44
-44.31,6.13,114.19
-11.44,11.81,81.81
-43.94,-21.69,139.38
-43.75,1.06,108.62
0.12,-17.56,110.87
1.44,-2.19,88.44
74.12,0.31,112.5
87.56,-15.69,153.25
27.0,-23.5,155.63
13.69,-12.75,181.44
4.38,-22.62,133.06
4.63,-6.69,88.31
2.81,-6.75,96.25
1.44,-29.31,155.0
4.56,-27.81,141.94
1.75,-26.0,146.81
-0.56,-14.31,88.44
78.06,12.19,151.44
10.56,-31.87,161.0
1.81,-10.13,90.56
-44.31,-1.25,114.12
82.37,-14.0,148.75
8.19,-28.06,187.31
2.19,-11.94,87.81
-27.94,-25.19,150.38
30.44,-27.75,160.44
4.19,-26.25,148.81
76.0,3.5,143.88
9.38,-28.44,191.81
30.25,-31.81,159.44
37.25,-24.31,162.81
83.0,-16.19,155.0
-30.87,8.5,98.44
84.87,10.69,143.13
2.0,-28.06,159.13
14.88,-33.75,197.13
4.56,-30.62,170.25
-51.06,-17.19,137.63
43.81,-24.62,163.06
29.25,-5.63,87.87
4.31,-14.81,94.25
11.19,-28.75,197.69
1.0,-26.37,137.06
69.75,-14.75,154.56
9.44,0.94,79.25
2.38,-24.0,145.25
2.81,-32.0,154.88
43.19,-23.0,163.06
-43.69,-7.94,127.62
90.37,-9.13,146.81
-52.5,-16.06,128.88
5.63,-31.69,177.25
48.69,-26.5,164.0
1.56,-14.5,90.75
-25.62,-30.44,148.94
-2.69,-18.12,99.5
71.12,-16.5,153.94
-46.44,-3.25,116.62
5.56,-29.12,149.19
1.69,-18.69,102.5
-62.69,-5.13,120.56
-9.56,-29.12,151.75
86.94,-14.0,147.75
3.5,-25.44,147.38
-39.38,9.81,101.87
65.75,-13.19,161.0
-36.06,-14.44,142.75
-6.56,11.0,85.81
27.31,3.38,93.5
-9.75,-31.25,172.81
38.0,-2.69,94.44
-40.5,7.25,100.94
2.13,-22.87,146.94
-27.87,-28.0,147.0
-0.12,7.38,89.19
4.38,-25.81,163.44
9.06,-27.94,192.94
11.25,-33.19,158.44
2.69,-14.5,110.69
80.31,-13.81,148.5
9.69,-30.56,191.69
1.5,-13.06,94.37
-0.12,-21.94,118.12
2.56,-11.81,94.75
1.75,-7.06,94.06
2.31,-34.88,154.06
81.0,7.25,146.13
2.5,-12.56,93.87
81.62,14.38,136.94
0.63,-12.0,97.56
86.81,-16.25,151.13
24.5,-27.25,161.06
3.5,-15.56,100.75
-45.94,-16.69,140.69
-0.44,-20.87,132.13
12.19,-29.06,198.25
-67.87,-0.19,117.69
58.81,-5.0,103.12
-66.56,-3.06,123.94
-1.88,-13.81,100.37
56.06,-19.75,158.63
17.62,-12.75,173.88
5.31,-23.0,156.0
6.06,-28.87,188.38
3.0,-15.19,94.12
6.06,-26.87,179.44
16.06,-24.37,156.06
2.69,-12.44,90.5
-26.06,-25.25,152.06
6.88,-25.5,184.94
79.06,-13.38,183.56
0.56,-20.44,121.12
4.75,-22.06,166.38
-31.87,-30.12,160.69
-43.25,-19.5,140.94
3.75,-18.87,115.81
-13.44,-25.19,163.75
-39.44,-27.37,143.0
8.69,-28.75,197.88
33.25,-3.81,88.87
11.25,-28.37,198.38
-7.75,-29.94,157.06
-18.5,-20.69,150.25
6.63,-18.06,184.44
3.38,-26.31,134.19
13.31,-33.69,198.0
-13.69,-20.37,171.81
-15.88,-29.62,153.75
87.5,-8.81,147.81
5.44,-27.25,190.56
1.25,-25.06,171.94
-44.63,6.75,106.37
80.69,-12.88,180.44
73.87,9.13,153.88
-48.06,-6.13,119.12
6.88,-27.37,194.81
-45.56,-16.81,136.56
77.62,10.25,127.94
8.88,-32.19,194.88
76.87,16.37,164.19
-32.0,-24.69,161.0
4.38,-25.06,136.88
72.06,12.25,163.38
62.94,-2.0,105.87
-10.56,-26.25,151.06
-44.19,4.63,107.06
10.69,-31.75,195.0
3.06,-6.19,91.87
-58.19,-4.0,125.81
-0.37,-32.5,153.75
-22.44,-35.19,165.69
8.69,-34.75,155.63
13.25,-31.37,200.06
12.94,2.25,85.94
-43.75,-1.44,107.94
62.94,-21.75,161.81
62.38,-20.25,166.31
15.19,-27.81,160.0
-62.88,-2.5,118.56
-35.0,-23.12,146.19
5.63,-31.44,167.13
61.75,7.0,179.06
22.0,-1.44,81.19
6.13,-29.19,149.06
5.63,-26.44,177.63
-58.44,-7.81,131.19
20.12,-9.81,182.63
10.94,-18.94,180.31
83.94,-14.13,148.75
16.31,-2.25,87.0
8.75,-28.62,141.44
-19.44,6.88,85.81
-4.25,-34.94,152.69
38.5,7.81,177.44
48.13,-5.19,94.69
3.38,-2.19,89.25
69.44,-14.56,160.81
1.25,-9.69,90.81
12.25,-31.25,196.13
-40.5,0.63,106.19
29.62,-4.06,91.94
4.25,-12.56,111.94
9.19,-30.25,182.75
60.44,-17.56,156.06
-42.5,-22.31,141.19
47.69,-25.56,168.38
79.37,9.0,127.19
83.75,-16.19,154.5
1.25,-27.56,191.13
30.81,3.5,89.69
-47.19,-19.94,133.5
53.81,-23.56,168.75
72.25,0.81,109.94
62.31,-1.94,95.25
17.0,-18.25,179.81
0.0,-23.69,154.69
2.38,-23.44,125.06
1.56,-13.19,95.31
65.25,-11.75,161.5
20.44,-28.94,161.31
27.69,-27.56,161.88
-33.06,4.5,98.19
50.75,-22.81,159.81
81.69,11.06,143.38
-34.13,-26.69,146.56
64.75,-2.38,112.94
0.44,-19.81,111.75
-42.69,-10.63,134.69
40.94,-22.37,162.06
2.88,-27.25,140.94
-54.81,-14.44,131.5
60.0,-18.31,157.75
-1.5,-16.06,93.44
-66.75,-1.88,120.37
-42.75,-14.75,131.94
76.69,-12.94,156.81
-39.19,2.5,102.06
4.75,-27.56,164.0
1.12,-24.69,132.25
44.38,-24.56,163.0
-14.5,-27.12,154.5
-30.12,5.38,94.25
5.56,-25.0,150.88
-1.63,-19.37,138.13
9.88,-26.75,192.63
-4.88,-22.81,179.69
-11.81,-31.31,157.06
53.94,-19.62,161.44
79.19,8.69,142.63
67.87,8.06,156.81
-1.19,-0.75,89.56
80.5,-16.44,155.56
14.94,-32.5,158.63
-18.25,10.5,91.37
-46.81,-2.13,114.81
71.37,3.31,111.31
11.63,-32.75,189.38
3.06,-28.69,157.63
84.87,-15.0,156.56
3.38,-9.81,106.44
66.56,11.0,171.19
-5.0,0.56,88.87
2.81,-16.0,96.12
47.38,-19.62,155.06
12.13,-32.94,194.0
90.37,-12.75,147.75
4.31,-26.87,180.19
-2.19,-15.0,120.69
5.06,-20.56,166.94
87.87,-14.19,146.13
8.38,-28.19,194.19
5.63,-13.19,94.44
74.94,12.0,159.38
80.19,11.69,150.25
-17.06,8.31,87.94
78.06,17.5,161.06
-18.44,-28.81,154.56
71.44,6.0,140.13
9.0,-33.44,158.19
58.19,-4.19,99.37
51.13,-2.56,98.81
-12.13,-21.69,169.13
7.0,-11.44,87.87
8.44,-34.0,184.31
13.38,-19.69,157.31
33.5,-0.31,174.69
19.62,2.38,90.87
-32.88,17.5,94.56
2.56,-15.63,101.56
2.19,-24.12,127.25
-5.94,-29.44,171.31
-35.25,-23.69,146.31
8.13,-28.0,162.94
73.75,13.13,170.31
-18.69,-20.06,153.75
64.87,-20.12,165.5
-29.31,-31.69,149.25
-36.06,-23.5,145.81
27.69,-27.06,161.63
7.56,-34.69,155.38
3.69,-12.13,92.69
-38.56,-2.56,103.81
42.63,10.63,186.06
-43.75,-10.94,120.94
-13.38,-27.19,154.81
0.88,-15.31,125.81
4.06,-27.0,136.94
20.44,-0.31,88.06
-32.75,-29.44,142.69
-17.5,-30.87,152.25
-68.25,0.75,118.87
37.88,-3.81,94.94
3.63,-18.94,128.56
-16.87,-31.44,151.31
2.44,-22.56,133.5
-50.94,-20.06,134.63
-43.88,-9.0,121.25
32.5,-6.13,86.06
40.19,-5.38,97.31
22.81,-29.25,156.75
9.31,-26.12,189.88
1.12,-16.12,94.94
-29.62,12.63,95.5
-47.94,-1.19,111.31
4.81,-13.06,90.44
-50.56,-9.75,134.25
2.69,-21.87,127.12
-40.63,-18.75,142.5
74.12,6.94,119.19
8.25,-31.12,187.31
5.25,-14.63,100.87
19.06,-28.19,161.0
6.63,-26.75,188.69
2.25,-23.44,167.5
53.63,14.69,179.63
28.25,-23.37,155.69
3.0,-20.25,141.88
-54.75,-13.25,137.75
-11.06,-26.81,174.13
-14.06,5.88,86.31
75.44,-16.37,161.94
50.56,-21.37,165.94
7.69,-31.19,194.5
2.0,-16.56,102.06
33.94,13.44,175.38
-22.31,-25.56,169.31
-45.94,-18.06,139.63
57.38,-4.75,104.44
4.5,-22.87,161.56
76.81,-17.56,154.88
72.87,2.88,128.88
3.88,-20.5,151.5
70.19,13.0,164.88
2.25,-21.81,141.94
19.62,-26.56,162.19
58.75,-21.06,159.94
-39.75,-19.87,135.56
53.63,-4.94,97.37
82.69,-17.81,155.0
-12.0,-34.88,151.0
16.44,-28.37,160.31
50.13,-4.5,90.0
69.06,-0.31,103.37
-67.69,-0.06,117.62
11.81,-31.31,194.06
69.44,-16.62,154.63
-44.75,-6.38,119.06
-47.25,-9.5,124.5
7.63,-26.37,179.69
75.31,-8.44,153.63
38.5,-4.81,94.5
36.88,1.75,192.19
14.56,-27.69,154.94
18.75,-15.06,179.63
1.69,-25.81,145.06
-13.0,15.56,88.31
76.94,-14.31,148.44
3.69,-18.06,128.25
17.81,-32.25,158.81
0.31,-15.19,101.06
23.19,-12.25,187.19
1.0,-27.25,152.13
-61.0,0.75,124.06
85.0,-13.38,178.0
-8.69,6.69,88.62
1.56,-26.56,183.44
2.0,-19.19,117.75
-58.19,-9.56,132.13
-3.38,-33.5,157.44
92.19,-9.5,145.06
-40.25,-21.25,146.13
4.38,-25.44,171.44
60.94,-2.31,101.12
-50.31,-20.44,135.0
10.0,-30.62,178.81
-44.25,-3.25,111.12
40.06,-1.88,185.81
-58.75,-8.38,126.56
8.38,-30.0,192.06
-45.75,12.44,97.19
11.19,-30.31,180.13
-41.06,-5.44,114.31
76.75,-13.31,152.69
6.31,-27.62,149.06
77.81,-16.25,160.38
-30.37,8.44,90.94
3.81,-30.0,146.63
38.5,-21.94,155.56
66.25,-19.37,157.19
-62.56,-3.13,121.87
7.56,-25.5,174.94
8.75,-33.88,185.44
63.88,-10.13,155.88
-31.31,-30.87,148.13
53.56,-18.06,155.63
-48.63,11.81,109.56
70.37,-13.69,155.19
66.0,12.81,172.94
-57.06,-13.0,129.88
6.13,-23.31,179.69
-54.81,-14.06,130.19
-42.0,2.13,107.5
18.31,-30.81,156.5
66.87,-16.19,160.75
37.81,-24.69,163.25
86.56,-16.12,151.44
8.19,-28.81,155.0
-57.63,-10.31,131.19
8.56,-27.25,176.0
5.44,-25.37,153.19
-28.75,5.13,93.69
2.5,-7.5,98.94
-35.25,-19.0,154.13
6.25,-22.81,174.5
10.38,-32.56,188.94
69.0,-0.81,112.31
7.88,-30.5,191.75
-1.69,-12.25,112.81
8.13,-27.0,191.13
-44.5,-21.94,138.31
81.06,15.75,153.75
3.13,-15.56,109.87
28.5,-4.69,92.31
9.88,-32.5,179.5
13.13,-34.81,164.56
-16.75,-19.12,148.44
46.94,-23.31,162.5
32.88,-24.12,157.19
-45.44,-3.0,123.5
-26.0,13.69,96.94
0.63,-17.56,100.69
-31.19,14.19,88.19
0.69,-23.75,154.81
23.44,-26.62,163.19
22.31,-5.31,182.38
63.44,-1.63,102.81
1.19,-23.37,138.31
1.94,-23.44,129.25
-51.75,-16.69,137.06
-48.81,-15.56,138.06
59.94,-20.37,159.69
25.06,-1.63,89.31
50.0,-23.0,159.88
4.5,-13.88,88.94
66.75,-1.0,105.44
49.06,-2.31,94.25
-31.75,-20.56,140.75
9.19,-28.69,196.06
2.31,-24.12,173.19
9.75,-30.75,170.94
-18.37,-29.44,165.56
13.81,-28.5,159.81
49.69,-18.44,157.94
4.69,-14.06,89.37
-6.88,-18.75,175.31
-33.88,5.63,96.31
7.81,-30.06,196.56
-47.44,-7.06,134.56
86.37,-15.38,154.63
-43.69,-21.56,140.69
4.31,-20.37,140.63
5.44,-16.25,97.37
-19.56,2.25,91.69
-37.25,-16.81,136.69
61.31,15.94,170.81
14.94,-34.19,188.63
-65.56,-4.13,125.44
69.37,-15.5,154.25
59.25,0.06,101.12
6.88,-29.94,154.06
3.75,-21.87,130.88
6.0,-23.12,177.56
-12.44,-26.94,168.0
-2.63,-15.25,88.69
-0.25,-19.12,121.0
-7.13,-32.13,153.19
39.75,1.0,180.88
-21.19,-31.12,147.75
-38.75,-20.56,146.06
17.5,-24.75,155.94
2.0,-13.75,92.44
13.63,-29.62,201.63
79.25,4.94,134.31
80.5,-13.0,183.06
-40.44,-20.87,142.63
1.56,-24.06,146.13
-30.81,-26.19,153.38
-19.37,-23.87,165.75
-61.69,-2.69,123.94
3.31,-33.25,156.88
83.5,-12.81,154.25
-42.56,15.0,102.19
-29.81,6.0,96.0
8.31,-30.62,185.75
73.94,12.31,145.44
-46.19,-18.5,134.19
-37.63,-23.5,139.31
2.25,-13.69,96.44
84.56,-16.75,150.06
5.13,-22.37,167.19
24.12,0.06,87.56
-9.19,-35.56,154.75
6.0,-30.06,179.5
4.5,-16.31,102.62
-0.31,-13.88,87.19
33.94,-25.69,163.13
9.69,-32.44,177.75
88.19,-9.38,151.63
59.13,-18.31,155.69
-44.19,-9.5,131.56
-56.19,-12.44,125.31
-48.31,-18.62,135.31
15.44,-34.0,193.88
64.81,-19.75,165.69
-34.88,4.19,96.62
1.69,-26.5,153.75
27.25,-0.5,186.25
6.44,-26.44,185.5
-39.94,-21.37,140.56
4.44,-13.31,94.19
10.06,-28.37,194.44
-61.44,-8.38,125.94
83.69,-16.25,153.5
79.5,3.38,128.38
24.81,-27.75,161.63
22.31,-29.75,160.38
89.81,-12.44,150.19
31.31,-4.25,170.5
74.31,-16.25,153.5
4.38,-18.81,119.56
3.19,-23.31,169.81
18.12,-11.38,182.0
86.87,-14.25,140.56
15.69,-27.87,160.13
40.75,3.69,174.88
6.44,-29.87,177.19
10.5,-32.94,184.63
2.19,-14.75,103.75
4.5,-10.94,105.81
-33.06,-1.12,98.81
32.13,1.63,181.69
-2.94,-32.81,156.56
12.5,-33.25,188.69
4.44,-31.12,178.69
-7.75,-26.56,174.25
29.06,-27.94,156.94
30.0,2.0,90.25
-3.31,-16.19,92.56
2.63,-23.12,119.44
82.31,-18.06,148.75
75.31,3.75,111.31
79.69,12.0,160.38
8.13,-31.19,183.69
3.38,-17.19,121.62
0.94,-27.06,146.63
-39.25,-19.12,133.81
79.94,-13.81,148.5
2.38,-25.31,131.88
21.25,-16.37,186.69
41.75,-21.94,161.75
7.06,-3.44,88.75
48.94,-16.31,166.38
-64.37,-3.25,123.25
-43.94,13.75,103.81
41.19,-2.44,92.75
12.25,-28.19,159.56
-60.13,-4.75,121.75
-57.75,-6.13,129.0
25.62,-30.75,159.31
-2.94,2.25,81.56
57.19,-22.62,161.56
-46.5,-3.38,117.75
0.19,-16.0,101.06
-34.31,-21.81,151.94
42.19,-21.44,158.44
30.31,-29.37,159.94
-30.06,-17.87,141.69
4.0,-17.12,125.19
45.13,-2.69,96.81
54.31,-17.94,155.75
-48.63,-18.87,139.25
0.5,-21.37,126.0
-43.25,-4.25,117.12
-21.75,-30.56,163.25
-48.63,-6.94,120.56
66.81,-19.19,157.06
6.56,-28.06,149.75
8.94,-29.56,195.75
18.69,-9.69,169.81
61.56,-12.63,162.88
23.62,-29.0,156.81
3.13,-28.06,156.81
-64.19,-3.94,123.62
3.63,-29.62,144.94
-19.56,6.88,90.12
11.94,-31.31,194.75
11.44,-30.87,187.13
9.69,-28.62,194.63
41.69,-20.31,157.81
44.88,-22.12,162.5
-25.06,-27.81,151.69
7.81,-21.94,175.25
1.69,1.44,83.56
79.06,5.56,133.44
5.0,-25.25,181.13
73.5,11.75,167.13
-42.94,-15.69,133.25
-27.37,-20.94,152.06
20.87,-26.56,155.13
86.37,-15.31,154.69
6.31,-32.44,176.63
-48.81,0.94,121.44
-23.0,-24.25,155.81
5.38,-15.25,187.31
0.63,-10.44,92.5
4.44,-19.75,129.63
50.56,-23.06,160.81
1.81,-22.19,150.31
-36.56,-17.87,134.56
-64.44,-2.0,117.12
-25.06,-32.94,151.13
-7.44,4.63,86.69
-41.94,-19.19,136.75
20.62,-28.56,158.88
80.62,8.13,126.06
-32.88,-25.87,145.31
55.63,3.31,96.75
7.44,-27.69,196.5
2.94,-19.25,137.06
-45.94,-1.0,106.75
0.37,-32.5,154.0
85.06,-16.69,146.81
-17.94,-23.94,165.13
30.75,11.69,175.81
70.12,-18.94,154.44
-64.0,-3.63,119.06
72.19,0.31,119.06
8.69,-30.0,192.56
2.13,-24.0,151.0
-1.0,-15.88,95.19
0.31,-12.81,115.87
5.88,-29.81,174.56
-1.81,-23.19,179.25
77.44,-14.31,157.5
87.62,-14.31,146.38
59.88,-3.06,103.75
7.13,-27.69,154.94
2.5,-16.5,117.56
8.56,-31.37,186.25
-45.69,-8.69,136.06
8.81,-28.56,198.56
69.75,0.5,117.69
8.63,-28.75,197.63
19.5,5.5,87.44
38.19,-5.81,95.56
-1.56,-12.0,111.75
4.69,-13.5,104.81
-36.06,-25.31,145.13
-34.94,-24.44,145.31
-13.25,-32.13,151.19
25.87,-32.69,164.94
1.56,-20.94,136.88
41.25,-3.19,91.62
63.94,13.69,180.94
6.25,11.38,86.62
4.5,-27.31,158.88
-34.81,6.88,92.19
1.0,-10.69,86.75
6.0,-31.94,190.5
45.69,-3.0,94.19
4.75,-27.06,161.06
46.25,-2.19,94.75
3.38,-20.81,156.31
17.0,-34.38,163.38
13.19,-31.19,200.63
-0.69,-15.25,89.0
3.06,4.19,84.19
66.69,-16.56,159.25
1.31,-18.25,125.87
22.37,-9.0,167.13
73.69,-13.88,153.31
84.37,-16.75,150.44
6.06,-25.37,131.94
-49.13,-0.31,112.37
11.88,-33.0,198.19
9.0,-31.81,188.0
-38.06,11.69,100.06
8.81,-30.25,171.94
48.56,-18.75,158.0
-50.38,-6.88,118.62
72.37,-1.19,117.69
38.13,-4.69,95.37
