Shoulder_X,Shoulder_Y,Shoulder_Z
-7.56,-27.94,172.63
-10.25,-1.88,126.06
36.25,-20.56,166.0
25.94,-21.44,168.38
-0.94,-29.12,184.13
3.5,-10.31,132.44
27.0,-4.31,177.56
-19.19,-26.0,164.56
-40.31,-34.19,126.69
40.06,1.0,144.38
5.19,-17.62,164.88
38.56,-21.75,157.75
35.44,1.31,151.88
3.31,-16.75,158.06
36.75,-5.19,167.06
1.63,-14.94,154.69
-0.25,-25.81,163.94
41.31,-19.44,153.31
-14.75,-27.12,150.5
34.19,1.75,138.38
44.88,-14.5,168.44
-22.87,-34.19,146.88
-1.81,-30.06,150.69
25.62,9.5,134.06
32.25,2.0,141.19
-54.0,-27.94,116.06
5.13,-28.62,180.88
43.0,-17.12,162.31
-22.69,-23.19,138.75
-33.88,-19.25,134.94
0.0,-20.31,174.88
48.94,-15.06,168.5
19.69,7.88,133.19
29.81,-7.88,181.81
5.88,-27.44,146.81
14.69,-16.81,174.88
2.94,-19.25,157.0
-17.62,-7.0,127.25
41.88,-19.62,149.25
4.94,-11.56,146.25
8.19,-29.62,156.25
-0.25,-7.38,130.63
18.19,-12.38,180.75
-0.5,-22.44,160.06
-46.56,-26.94,139.75
45.5,-13.06,178.31
-15.88,-5.0,127.44
-1.06,-28.06,175.0
3.63,-12.81,139.94
-47.75,-28.87,137.75
-14.75,-34.56,156.63
48.0,-14.5,169.63
-37.13,-33.0,141.06
-1.81,-21.56,168.5
39.0,-0.31,143.63
-43.69,-34.38,128.44
4.88,-25.56,172.94
-16.69,-20.37,135.69
34.63,-10.75,180.44
-49.69,-30.69,118.75
-2.19,-25.69,181.5
-33.0,-16.81,130.81
7.31,-25.06,173.19
-18.44,-21.25,134.75
45.69,-17.37,148.94
6.69,-18.87,157.13
39.5,-20.87,162.06
-25.56,-12.94,130.31
4.19,-19.0,152.94
18.19,-22.37,147.25
35.69,-23.25,157.06
-51.0,-29.0,120.0
3.75,-22.81,172.56
-0.75,-27.62,178.19
45.5,-15.31,166.94
-30.87,-37.13,136.56
30.56,-20.12,149.19
-29.94,-15.44,132.19
44.63,-19.62,152.0
40.94,-4.19,175.0
-47.88,-33.31,124.12
4.31,-23.56,175.0
-46.0,-32.56,136.25
-28.44,-18.56,135.81
0.88,-30.12,147.31
46.88,-20.75,151.13
25.81,-22.62,164.69
45.0,-17.0,159.31
0.69,-29.12,147.06
-47.5,-31.87,121.69
3.13,-24.69,169.69
2.38,-16.37,160.69
-20.44,-11.5,131.06
2.81,-5.31,132.63
-18.31,-29.06,161.31
4.13,-19.19,172.69
3.31,-28.56,180.94
40.75,3.25,150.75
2.69,-27.44,183.5
1.19,-8.19,141.06
-3.13,-25.12,183.31
-40.31,-34.38,137.06
39.0,-0.75,170.25
2.44,-8.88,132.94
15.94,6.94,134.06
5.44,-26.94,174.5
-6.13,-32.63,159.38
-21.62,-26.25,159.0
23.94,-22.06,164.63
21.62,-23.5,148.44
-25.94,-20.75,144.75
-19.37,-8.75,133.44
1.88,-10.38,127.37
-25.19,-11.5,126.37
-7.69,-26.19,159.44
2.75,-25.5,164.81
20.69,-10.88,178.81
40.38,-0.69,145.19
1.63,-17.25,150.94
4.31,-15.19,150.81
-46.44,-33.06,126.37
-43.44,-31.62,142.81
43.56,-21.0,158.63
12.38,4.38,131.0
37.44,-22.81,160.94
6.19,-9.75,123.94
38.75,-1.0,144.88
28.56,7.88,138.06
-31.56,-33.19,135.0
-2.13,-26.19,187.13
-1.25,-22.69,172.63
2.19,-22.25,164.94
-0.44,-26.25,164.75
-2.19,-27.75,162.0
35.88,-19.37,164.69
6.44,-9.81,124.12
-1.0,-21.0,174.0
-21.37,-13.88,131.56
-0.63,-29.69,183.0
-41.38,-27.69,148.06
39.31,-15.69,167.44
-39.44,-33.63,135.88
4.94,-13.63,153.94
7.56,-9.06,130.19
-13.38,-8.38,129.06
-10.5,-24.75,149.13
43.5,-2.75,179.75
8.06,-28.81,179.25
-53.69,-29.12,125.44
38.44,-21.5,151.69
29.5,4.38,142.25
8.06,-20.94,159.69
6.0,-15.31,147.56
4.38,-23.12,173.94
-9.31,-26.31,170.88
0.0,-9.5,120.31
2.44,-12.38,142.69
-13.5,-31.87,152.63
32.81,-10.06,175.75
-24.06,-32.94,149.5
-20.31,-29.06,155.94
0.81,-26.5,146.13
3.75,-7.38,127.75
5.56,-27.44,185.25
40.81,-0.37,160.69
45.19,-15.25,179.0
-37.13,-34.81,128.38
0.94,-18.62,155.63
-13.19,-27.62,159.0
-10.38,-27.69,168.75
-48.94,-27.44,134.63
-4.44,-31.25,155.25
43.94,-16.94,149.56
-27.56,-13.56,130.06
-15.19,-13.31,129.13
-0.31,-27.19,178.56
34.56,-1.12,161.44
-41.69,-33.13,139.19
-35.44,-33.13,143.56
2.88,-9.06,125.37
42.94,-15.06,154.0
1.75,-19.75,166.19
5.13,3.69,129.06
-19.25,-36.38,144.69
-1.19,-25.62,176.81
6.13,-8.44,134.5
0.81,-8.25,120.87
22.37,-23.62,164.5
4.38,-25.81,174.13
48.56,-14.94,171.0
33.13,-21.56,149.88
-27.0,-24.69,148.13
-48.31,-31.94,126.94
-41.25,-33.81,137.5
7.81,-29.25,182.19
30.56,-24.19,163.94
-19.0,-15.0,127.44
0.81,-20.12,161.06
21.31,-10.13,178.63
0.44,-23.5,177.5
-15.75,-27.06,151.38
5.19,-6.88,127.06
2.63,-27.12,183.88
-50.69,-30.75,123.0
42.25,-18.12,161.94
32.19,3.56,158.88
5.69,-25.87,163.31
11.69,-25.31,153.38
43.0,-14.44,149.25
26.75,-9.75,170.81
43.13,-16.37,163.25
4.31,-10.44,141.25
0.0,-20.19,169.06
14.56,-16.06,179.0
42.13,-16.69,163.88
5.56,-26.25,162.0
27.12,-6.44,169.19
-0.37,-26.19,173.56
4.56,-27.69,177.0
3.63,-10.31,134.63
4.31,-8.19,132.0
-21.44,-15.94,128.19
29.25,-8.06,179.31
-16.87,-35.13,142.25
2.0,-26.62,178.69
-2.56,-26.75,175.94
-2.38,-23.0,172.94
9.13,-27.06,147.69
11.38,9.13,131.25
-1.37,-9.38,123.19
5.0,-13.44,138.25
41.06,-19.81,157.13
31.87,1.81,148.44
45.19,0.0,176.06
3.56,-25.87,176.56
5.31,-11.25,142.13
1.0,-21.19,157.44
-18.5,-25.5,149.19
42.19,-19.62,149.38
2.38,-15.06,148.38
17.06,-18.12,180.88
20.0,-25.25,152.31
2.06,0.0,128.75
25.12,-20.06,170.5
-52.44,-28.5,126.5
-27.94,-14.25,130.44
19.31,7.75,134.63
2.44,-26.69,161.31
-50.56,-29.62,117.81
-46.5,-28.44,138.31
15.38,-28.25,156.56
-8.13,-0.06,123.19
31.56,-22.81,153.38
-26.44,-22.69,138.38
1.25,-7.88,131.31
-19.19,-28.94,159.25
31.19,-23.37,151.06
19.62,-27.06,157.0
-8.5,-22.87,151.06
7.63,-11.75,145.44
25.81,2.81,136.5
31.06,-20.19,149.31
-41.38,-34.13,139.56
3.0,-14.56,145.0
-17.25,-21.56,135.06
-9.13,-29.75,167.38
-32.19,-24.0,140.81
36.0,-23.12,157.13
3.5,-17.25,155.81
-2.56,-26.25,185.0
15.69,-12.19,169.5
36.94,-16.75,170.25
4.88,-28.06,147.69
0.88,-22.31,161.94
-51.06,-27.62,132.38
4.31,-18.75,151.75
-14.44,-7.5,126.87
5.13,-28.62,181.25
1.06,-23.44,177.88
1.94,-25.69,183.06
30.19,-20.12,163.94
23.94,-25.56,147.63
-30.0,-35.75,138.44
5.25,-18.62,173.06
-3.25,3.56,125.37
44.69,-1.75,162.0
-0.56,-23.69,173.88
47.13,-3.94,176.31
-30.94,-21.44,141.25
-27.87,-29.19,157.44
11.31,-25.94,147.06
39.44,-15.69,167.38
-0.5,-25.94,173.0
-28.69,-20.87,138.75
-19.75,-22.06,156.31
5.19,-18.56,180.56
3.19,-7.94,126.5
4.25,-12.63,146.38
36.81,-19.81,153.56
-1.37,-18.69,158.63
-14.31,-24.25,147.56
-52.06,-28.06,125.37
-27.37,-37.31,139.0
-8.56,-3.13,125.87
-16.94,-26.94,148.88
11.06,-27.75,155.44
45.63,-0.31,160.06
-32.44,-35.75,132.44
28.5,9.69,144.0
-0.75,-27.62,183.25
0.94,-15.13,151.31
-24.12,-20.19,130.88
-12.38,-33.25,144.44
40.31,-14.56,163.25
-13.25,-24.94,171.56
25.06,-4.75,177.56
45.13,-18.75,156.5
-52.38,-29.25,122.06
38.25,-0.06,152.19
-2.0,-25.69,181.81
-0.75,-17.94,157.13
2.88,-10.25,122.12
1.75,-8.63,142.63
1.37,-21.87,173.75
-1.5,-23.81,174.31
48.06,-18.94,150.94
41.25,-18.19,152.13
33.13,6.19,146.38
7.19,-20.0,160.0
1.44,-10.31,137.25
0.0,-26.0,177.19
-26.44,-25.31,147.25
-2.63,-26.56,188.63
40.5,-2.38,154.56
-2.5,-26.44,188.06
6.81,6.56,130.38
24.19,5.5,135.38
1.19,-7.88,140.56
6.31,-8.56,134.06
-34.19,-35.0,144.25
-34.31,-36.0,129.5
-18.31,-32.44,151.63
3.38,-29.75,162.0
1.69,-14.44,151.75
23.06,9.0,135.25
41.69,-7.25,177.25
-10.88,6.06,131.38
0.44,-22.19,163.75
-29.25,-8.63,116.69
1.75,-7.5,122.06
-3.25,-28.5,182.25
28.37,2.56,136.44
0.12,-19.0,162.81
23.44,5.69,136.38
3.75,-18.37,162.13
-3.44,-30.87,160.75
5.31,-28.31,185.06
1.37,-8.94,120.69
-5.19,1.12,126.87
39.5,-20.19,148.56
1.06,-14.13,144.13
20.87,-10.44,170.69
45.56,-17.87,148.56
42.75,-15.13,154.0
6.19,-16.0,149.13
-26.19,-21.37,135.94
2.81,-28.87,185.13
3.19,-26.87,178.88
-13.88,-12.81,129.0
5.06,-24.19,169.06
35.31,-19.44,164.56
-27.5,-23.81,139.56
34.63,1.69,146.44
23.19,7.31,136.63
-0.63,-22.69,163.88
32.5,-0.12,143.0
3.63,-10.19,137.19
44.75,-14.75,168.5
4.13,-12.0,140.63
-16.19,-20.69,160.0
-6.19,-1.5,125.94
-49.75,-26.19,133.0
-17.94,-8.31,124.12
-5.63,-30.62,150.25
26.25,5.0,134.44
-3.44,-25.56,177.19
14.0,4.31,131.06
-24.5,-35.38,137.5
2.69,-6.38,123.56
2.13,-10.75,136.13
33.81,-7.0,184.5
-27.37,-23.75,141.38
14.88,-19.06,180.69
13.44,-13.5,169.25
-5.0,5.81,129.38
-30.19,-15.5,131.25
-25.5,-31.37,152.25
41.31,-19.69,149.63
-32.25,-17.75,131.25
-0.63,-26.06,173.13
-13.31,-32.69,153.0
7.0,-27.37,158.94
-0.31,-19.81,173.69
4.56,-11.38,141.06
9.88,-16.06,178.31
44.63,-14.69,149.63
-46.19,-31.0,135.88
13.25,6.81,133.56
3.69,-8.69,133.25
3.19,-7.75,121.5
41.38,-1.69,176.31
-51.81,-28.75,116.19
3.56,-18.37,152.56
-50.0,-30.37,130.31
3.63,-8.63,124.69
7.31,10.06,133.44
-27.56,-25.31,154.63
-54.19,-28.31,116.44
44.25,-16.12,178.88
44.69,2.13,164.13
-19.62,-27.06,160.69
2.13,-18.25,176.31
44.0,-18.0,149.75
-13.0,-23.94,145.31
6.63,2.63,130.13
7.0,-23.56,166.0
12.5,4.06,130.56
6.5,-26.56,179.38
-1.37,-23.62,169.31
-0.56,-26.94,176.06
2.25,-16.37,145.31
20.31,3.94,134.5
0.06,-24.56,170.94
45.81,-18.0,151.75
-12.56,-2.25,125.87
36.88,-20.44,150.31
-48.13,-29.25,136.38
-0.12,-25.44,170.75
-37.0,-35.75,132.31
-0.12,-21.81,178.25
-55.25,-26.87,122.62
13.63,6.38,131.13
17.5,-14.56,176.94
-14.88,-32.5,141.88
2.31,-5.56,121.87
39.81,-21.56,151.88
1.06,-10.94,149.75
-52.88,-29.5,120.94
-3.5,-24.0,171.25
18.37,-25.62,160.5
1.88,-14.31,141.13
32.38,-3.44,181.31
4.06,-12.25,154.25
45.56,-17.62,159.13
12.06,-28.56,148.88
-28.44,-23.19,142.81
-29.37,-25.06,146.69
-11.19,-13.56,126.25
-6.13,-27.56,162.75
3.63,-10.0,133.19
3.31,-7.56,133.75
5.19,-18.56,150.44
39.69,-21.56,151.94
-4.69,-30.5,150.38
-22.75,-23.87,140.5
35.81,-22.5,160.38
11.44,-16.81,176.25
-21.19,-34.5,154.13
-12.0,-27.37,164.44
32.81,-21.62,149.75
12.88,-23.62,162.25
-13.31,-6.13,127.31
0.56,-20.87,162.81
21.19,-10.94,181.0
39.56,0.25,173.88
33.06,2.56,139.88
22.62,-25.25,150.38
9.63,8.81,131.63
43.56,-22.06,151.31
4.88,-14.44,156.19
42.06,-16.87,167.25
0.56,-8.69,122.25
-50.25,-30.75,126.06
2.13,-9.63,134.63
-28.69,-22.37,141.13
44.06,-14.5,149.5
-3.19,-28.81,183.88
-13.19,-24.62,169.94
-21.81,-32.0,141.69
-1.81,-28.12,180.69
-39.88,-34.63,135.25
45.06,-18.06,156.13
-45.0,-28.87,140.31
39.19,-0.63,178.5
-8.13,-25.12,143.94
42.88,-17.06,164.44
-1.81,-27.44,166.88
-38.06,-32.0,130.63
-24.75,-6.25,118.37
-20.12,-10.13,127.56
7.31,-10.63,142.31
-49.88,-30.56,118.56
-16.69,-30.69,161.31
-2.19,-26.12,180.31
8.75,-24.12,161.25
44.19,-14.63,149.56
39.38,1.94,170.88
35.38,-4.19,167.75
19.06,-11.81,176.75
36.44,-0.37,171.88
7.75,-27.37,182.63
4.81,-30.12,156.06
2.69,-11.69,138.13
14.25,-18.56,180.31
-2.31,7.5,129.81
17.37,-26.37,155.63
7.56,-25.56,161.13
17.12,-23.87,153.38
38.81,-21.69,154.38
-20.5,-18.81,134.38
1.12,-22.81,165.81
-8.88,-31.44,153.94
-2.31,-25.87,186.94
-50.81,-30.44,122.94
2.13,-24.12,165.44
38.56,3.63,164.94
-4.38,-27.94,182.94
22.25,7.69,131.0
24.44,4.13,135.5
5.69,-10.44,130.69
1.37,-27.56,186.63
1.5,-29.81,147.44
-10.31,-25.31,159.63
0.0,-13.94,157.75
27.69,0.69,140.69
39.19,-21.37,157.81
-0.31,-26.5,172.94
14.25,-23.25,147.0
7.63,-7.25,122.87
-20.56,-33.31,151.56
39.94,-18.44,151.0
17.75,-22.25,165.5
-15.69,-11.88,127.44
0.69,-8.13,125.69
15.75,-12.31,178.19
3.5,-27.75,186.88
14.63,4.13,131.56
-18.31,-13.94,129.94
31.12,-5.44,169.06
-3.56,3.06,129.0
-54.06,-27.12,122.69
-2.81,-23.5,171.88
40.69,-2.0,173.13
42.13,-21.75,158.19
-26.37,-24.81,139.69
-28.62,-34.31,145.25
7.44,-8.88,128.56
3.25,-15.81,154.69
12.25,4.56,131.56
39.19,-5.13,171.06
-19.19,-15.0,127.56
-17.19,-23.31,140.0
38.56,-21.62,155.38
-13.44,-28.37,159.69
-3.75,-21.56,174.19
-19.69,-18.75,131.06
2.38,-12.63,140.75
-20.75,-10.75,124.69
1.75,-26.94,183.69
36.88,-18.0,167.94
9.5,-24.06,161.44
1.75,-6.38,127.0
16.75,-27.5,155.94
40.94,-16.0,170.19
5.81,-19.56,169.25
34.63,-7.69,177.38
-1.63,-28.56,182.19
35.06,2.0,157.31
-31.31,-11.0,119.56
2.5,-18.06,150.5
-37.69,-35.38,133.0
2.13,-6.0,134.56
-31.69,-35.88,137.44
47.25,-15.31,167.75
-54.75,-27.69,123.31
35.25,4.19,146.25
-8.63,-0.56,128.38
42.81,-16.94,164.44
-27.5,-23.19,137.94
-25.5,-26.69,146.13
27.5,-23.87,156.19
-1.69,-22.75,171.69
-4.75,-22.87,174.94
4.38,-25.25,177.94
25.37,-12.0,176.38
3.25,-9.06,131.88
0.63,-14.38,167.5
-23.19,-22.12,134.0
42.25,-5.63,177.38
-0.25,-28.5,182.19
-18.37,-10.38,129.25
29.62,8.0,137.56
-6.44,-27.37,173.44
33.44,-23.12,167.63
37.06,-3.44,176.19
32.88,-10.69,172.38
-47.25,-32.5,121.19
3.38,-7.75,126.81
37.25,0.0,151.13
36.31,1.75,155.44
1.37,-25.06,181.56
-36.63,-33.31,135.31
-2.81,-27.06,176.5
29.19,-23.19,153.38
-25.94,-20.37,134.69
-10.44,1.94,130.25
3.44,-23.81,171.88
-3.19,-28.87,184.31
-0.63,-21.87,161.94
-49.81,-31.5,127.81
7.0,-28.69,183.31
-7.81,8.44,131.88
1.75,-9.56,129.31
-1.06,-25.06,173.13
5.81,-15.25,146.19
2.06,-18.75,164.0
-17.25,-33.38,151.13
-11.81,-31.5,142.94
5.75,-21.25,173.19
-14.88,-32.44,145.69
-37.0,-32.5,148.0
34.38,-2.0,178.56
2.44,-6.38,117.12
-32.13,-33.19,134.63
-14.56,-22.06,148.69
-33.13,-34.81,141.63
5.38,-6.5,125.37
-18.69,-33.69,140.88
6.31,-16.25,150.0
-12.31,-23.44,154.88
27.56,-13.81,181.38
-44.88,-30.06,139.69
30.25,3.81,143.06
18.81,-23.25,163.75
-43.19,-33.94,138.19
46.44,-13.19,168.25
41.88,-19.62,149.19
2.19,-15.63,143.38
18.0,-12.13,178.5
43.94,-19.0,151.31
-51.38,-28.81,119.44
-17.56,-33.69,140.81
-16.69,-31.44,154.44
-49.38,-30.31,130.25
-1.69,-25.69,172.0
-39.25,-32.38,147.31
-42.69,-33.44,139.63
46.63,-1.88,160.63
45.75,-17.37,149.5
20.75,-21.81,166.06
-34.5,-18.19,131.88
41.06,0.25,154.94
-17.0,-26.81,147.0
39.06,-0.5,169.56
42.69,-2.44,164.81
-0.56,-7.38,123.69
-22.69,-22.12,137.19
2.0,-26.62,181.75
29.25,-11.63,172.5
-0.06,-15.63,162.5
4.25,-16.12,140.88
-22.44,-13.63,125.69
46.5,-13.69,167.69
27.75,4.25,148.44
37.19,1.63,157.25
0.94,-29.12,181.63
-12.44,5.25,113.75
35.13,0.12,157.69
43.25,-18.75,161.56
8.63,2.06,130.19
-0.81,-20.5,161.88
-55.0,-27.37,123.0
0.56,-22.31,175.38
6.25,-23.44,167.56
3.88,-10.0,129.0
42.5,2.56,155.31
5.0,-26.62,175.69
-12.56,-26.75,153.25
-2.38,4.06,125.37
-3.5,-25.37,176.56
-12.25,-27.75,168.13
10.5,-15.0,151.75
1.69,-9.13,118.12
40.5,-19.81,162.5
3.13,-24.31,180.06
19.0,-27.25,163.81
7.81,-24.31,177.56
13.19,-28.81,156.56
2.25,-18.31,164.88
3.88,-10.38,141.63
4.5,-18.5,164.0
-5.19,-26.06,159.94
-7.75,-24.69,164.0
0.81,-8.38,122.12
-46.44,-32.44,135.69
3.13,-11.75,137.19
2.56,-19.31,167.44
14.44,9.44,132.38
2.75,-8.38,119.56
44.44,-18.56,153.25
-21.62,-13.31,127.12
33.31,-19.37,164.63
-45.63,-34.0,124.94
-50.38,-31.25,127.31
3.63,-11.19,125.44
-12.44,-0.37,127.25
48.81,-14.69,170.25
44.0,0.37,162.94
2.63,-8.31,130.06
17.0,4.19,133.0
-53.88,-28.25,119.31
3.38,-8.06,135.5
2.06,5.5,131.5
36.06,-3.56,164.88
3.06,-15.5,144.25
36.88,-9.44,172.19
-32.25,-30.56,153.19
43.44,-4.81,172.25
6.56,-11.75,133.94
1.37,-26.31,183.75
47.56,-14.25,169.94
3.38,-7.13,123.25
5.56,-15.56,177.5
3.38,-15.94,152.0
-39.44,-34.56,140.81
2.69,-12.19,138.88
-1.69,-28.12,183.88
-1.5,-23.12,172.88
6.81,-22.44,163.38
-2.38,-21.56,166.56
2.0,-13.69,143.75
40.06,-2.94,165.31
2.81,-14.69,152.69
41.38,-17.87,152.19
6.13,-25.62,185.13
40.44,-3.0,174.0
-27.06,-24.12,140.44
-14.0,-29.87,158.44
25.69,-19.94,177.75
5.88,-26.06,185.5
-54.0,-27.06,122.75
-12.56,-7.13,127.62
-15.38,-15.56,130.13
39.75,-3.69,167.81
42.69,-8.44,171.81
-23.12,-27.62,150.44
10.69,-28.81,147.13
40.0,-0.75,151.44
-19.12,0.37,112.69
2.88,-6.69,126.06
6.81,-30.37,161.19
47.38,-18.25,158.63
-44.75,-33.56,123.44
7.5,-21.81,172.25
22.37,-9.06,176.19
-0.88,-27.75,182.69
-5.38,-24.19,163.63
-49.56,-29.19,131.5
-18.31,-18.87,137.88
5.63,-12.25,132.0
7.5,-22.12,172.81
2.06,-28.87,154.38
41.5,-16.69,163.75
27.56,9.56,134.81
1.88,-21.44,166.75
23.0,-22.06,168.13
-1.69,-30.81,153.31
0.94,-12.19,139.94
46.75,-14.0,178.44
26.06,-7.75,180.0
40.38,-17.94,164.31
18.62,-24.81,148.75
1.81,-12.5,145.0
-28.31,-34.25,145.38
2.25,-15.69,147.31
5.13,-7.06,128.06
-32.81,-32.88,144.69
39.19,-3.13,175.75
33.0,2.44,137.31
-49.38,-33.06,124.5
-2.81,-26.25,186.63
-1.75,-18.44,157.25
-13.38,-30.37,162.13
-37.56,-32.06,131.0
46.25,-14.25,167.75
2.69,-21.62,169.25
20.87,3.81,133.63
-17.19,-18.44,132.38
8.44,8.88,127.0
39.88,-21.0,162.63
30.94,-25.31,163.56
-15.69,-26.0,160.75
-1.5,-24.12,170.38
5.63,-23.81,182.5
4.63,-10.13,130.88
-17.75,-16.5,134.69
41.06,-19.87,157.31
42.69,-14.13,149.19
5.0,-10.56,133.5
3.06,-5.94,134.56
32.13,-21.69,149.56
5.13,-10.5,151.44
1.75,-26.25,174.5
44.31,-15.75,168.75
1.19,-18.44,154.94
-1.56,-25.5,181.31
6.19,-27.44,183.13
-14.5,-24.25,161.56
4.88,-14.88,152.19
15.25,-24.5,153.44
1.94,-10.63,124.44
-52.31,-29.44,118.62
32.69,-23.0,151.06
-1.37,-27.12,171.25
1.19,-22.56,165.19
33.13,-23.31,156.5
-9.5,-3.0,129.13
-0.5,-28.31,178.44
-29.44,-34.13,148.38
43.88,-3.75,161.0
3.06,-29.25,151.44
38.25,-19.69,167.31
9.19,-14.88,167.56
43.25,-17.37,164.38
1.56,-27.37,179.88
37.31,-22.56,157.31
39.63,-1.31,172.06
35.0,1.94,156.44
3.63,-12.19,131.06
1.5,-30.5,156.06
45.75,-14.94,168.0
-15.44,-30.12,156.13
30.06,-23.94,160.25
-21.69,-35.81,139.75
32.19,-19.87,149.63
41.56,-2.44,159.0
40.13,0.25,159.13
-39.94,-30.0,142.0
3.13,-17.56,151.63
3.44,-7.44,138.56
-53.13,-28.87,120.87
36.69,-1.12,172.06
-2.81,-23.37,172.63
-15.31,-24.0,150.06
-0.75,-30.06,180.69
42.19,-19.31,153.25
44.13,-14.56,149.56
33.56,-22.37,156.06
5.25,-6.75,126.56
-39.81,-34.69,126.0
20.69,-24.69,148.75
45.44,-1.44,179.81
3.13,-25.81,178.06
40.31,-18.56,169.19
-11.56,-30.44,167.88
-39.88,-32.56,146.38
1.37,-27.5,186.44
6.06,-25.81,185.31
-10.25,-32.69,157.63
-18.81,-26.56,146.56
3.56,-18.62,153.94
27.94,2.88,142.63
3.63,-18.44,143.44
30.81,-22.94,151.06
0.81,-27.62,180.44
34.44,-19.12,164.75
45.0,-19.44,151.44
-14.75,-30.06,157.31
45.44,-1.19,179.31
2.19,-16.19,147.94
-4.56,-26.75,180.5
0.06,-20.69,175.94
42.63,-17.31,150.0
-9.13,7.13,114.69
2.75,-27.69,184.31
44.63,-14.69,149.69
44.88,-17.12,159.69
-51.25,-30.31,122.44
-10.5,-30.62,161.94
-27.81,-33.56,149.44
3.31,-28.69,185.5
14.13,3.13,131.69
14.5,-27.37,152.0
19.75,3.25,134.5
-29.87,-27.62,157.0
39.31,1.06,172.69
0.44,-27.06,180.81
3.63,-9.5,134.0
-51.25,-29.5,128.56
16.81,-26.56,155.5
26.37,-6.63,169.19
7.69,-27.5,182.88
-45.13,-30.81,140.94
40.13,0.19,154.19
-16.75,-29.75,158.75
3.56,-9.19,127.56
-17.62,-26.5,160.25
34.81,-19.06,164.81
35.44,3.0,140.63
3.69,-13.25,145.69
27.44,6.81,137.81
3.25,-9.25,124.37
41.38,-17.62,155.63
-31.81,-11.5,120.56
-42.75,-34.06,138.56
3.06,-11.75,133.69
-7.13,-28.25,165.25
-25.06,-20.19,132.38
33.56,0.81,142.44
20.31,-25.81,166.13
42.5,5.75,163.56
-50.88,-29.75,117.44
1.75,-26.69,176.25
-25.69,-10.63,130.5
-22.31,-33.06,145.88
-2.5,-26.62,188.81
-1.12,-17.19,154.25
36.38,-23.06,157.19
-27.25,-18.62,132.75
26.44,6.88,137.5
31.75,-3.06,177.31
25.06,-25.75,163.63
44.5,-18.94,152.0
44.88,-17.25,151.75
-23.25,-30.19,162.0
18.56,-21.37,176.88
37.81,-3.5,176.63
14.81,-24.37,167.06
-53.69,-28.5,119.56
3.38,-8.63,132.88
-0.19,-24.5,176.44
7.31,-25.19,173.81
5.5,-24.62,170.38
-29.0,-29.44,157.0
-20.19,-18.56,130.81
-13.19,-30.5,162.81
-34.38,-34.56,144.0
7.38,-18.87,176.5
-0.37,-23.94,167.31
7.44,-29.06,183.44
-3.0,-21.37,168.75
-31.69,-32.38,151.19
29.31,8.31,136.94
5.63,-13.5,137.44
8.19,-12.94,151.13
-19.37,-19.87,132.25
30.5,3.88,135.44
4.06,-25.94,183.94
-30.5,-32.75,146.19
1.56,-15.63,148.31
39.81,0.44,157.69
-1.56,-24.12,167.0
6.19,-22.75,179.13
3.69,-12.0,130.25
-30.44,-32.63,138.63
44.81,-12.69,179.19
30.25,-24.37,163.88
33.63,-23.31,156.56
-0.88,-27.25,178.06
-25.31,-19.06,133.13
44.63,-16.62,154.13
-43.94,-32.56,137.44
2.13,-10.94,138.88
-1.94,-24.81,169.13
-6.0,-26.56,162.13
1.81,-18.0,160.56
-20.12,-24.5,155.56
-51.13,-27.62,132.31
2.56,-16.12,156.63
-31.0,-26.62,151.31
6.31,-9.69,128.0
0.0,-26.62,185.88
44.5,-5.06,177.38
3.31,-26.5,180.81
0.94,-25.87,181.94
-46.75,-34.25,127.0
8.88,-25.81,162.75
28.37,5.06,141.06
-1.88,-27.62,176.31
-13.56,-33.38,143.81
-13.0,-30.56,158.81
0.94,-29.0,180.88
-14.94,-10.38,127.12
31.12,6.38,142.69
35.06,2.0,152.56
-12.25,-29.69,159.19
4.94,-6.94,125.0
-0.25,-25.5,170.13
-45.94,-30.25,140.06
-1.25,-27.81,179.25
7.63,-25.44,179.13
-13.19,-27.19,174.0
-51.56,-28.44,126.12
27.5,-23.69,151.31
36.63,1.5,148.25
-38.44,-30.25,147.88
-2.25,-26.06,187.19
42.06,0.0,163.31
-3.63,-24.19,162.56
10.69,-21.12,179.88
3.81,-16.69,159.94
0.56,-6.13,124.75
42.69,-2.25,162.56
4.56,-9.88,129.81
-8.31,-25.0,177.06
-25.62,-25.62,150.5
13.5,-24.75,163.06
10.19,-10.94,179.5
-14.31,-21.06,133.13
-22.19,-27.81,150.5
-49.19,-26.87,133.63
4.56,-23.44,175.19
36.19,3.5,150.56
40.63,3.06,152.69
45.13,-18.31,159.5
-41.38,-29.5,143.69
-24.94,-26.87,151.63
16.5,-26.56,152.19
-43.94,-34.13,128.44
7.5,-14.25,181.88
-18.37,-3.81,125.12
3.25,-27.56,181.75
0.37,-8.56,123.62
25.44,6.94,137.19
-0.56,-28.5,180.38
21.75,-26.44,147.56
-43.88,-33.0,133.13
39.25,-18.81,165.5
-22.5,-32.75,152.31
7.75,-25.94,162.56
6.75,-10.88,132.13
2.31,7.75,131.75
5.94,-24.75,166.69
-1.69,-27.12,188.5
-40.88,-35.25,127.56
-9.94,-23.31,149.56
12.25,-25.75,147.19
42.88,-13.88,149.06
43.56,-3.06,157.81
26.69,-8.94,176.25
-46.75,-30.75,134.25
